NAMC_ID,NAMC_CODE,NAMC_TERM_WORD,NATIVE_TERM,SECTION,ICD_Code,ICD_Title,Similarity_Score
1573,WAC1.5,Manta Curam,மந்த சுரம்,Siddha,1A08,Paratyphoid fever,0.2348148330671972
1574,WAC1.6,Veñ Curam,வெஞ் சுரம்,Siddha,XA4CN5,Nasal mucosa,0.33685900732625657
1574,WAC1.6,Veñ Curam,வெஞ் சுரம்,Siddha,XA00H5,Palatal mucosa,0.2728547554265882
1574,WAC1.6,Veñ Curam,வெஞ் சுரம்,Siddha,XA0PT3,Mucosa,0.2728547554265882
1575,WAC1.7,Cāraṟ Curam,சாரற் சுரம்,Siddha,XE77H,Excessive heating,0.3087744860679265
1575,WAC1.7,Cāraṟ Curam,சாரற் சுரம்,Siddha,XE9C7,Excessive cooling,0.3087744860679265
1575,WAC1.7,Cāraṟ Curam,சாரற் சுரம்,Siddha,8A07.2,Excessive startle reflex,0.3087744860679265
1576,WAC1.8,Ūṉ Curam,ஊன் சுரம்,Siddha,XE0JB,Deformation due to compressive stress,0.254329723095279
1576,WAC1.8,Ūṉ Curam,ஊன் சுரம்,Siddha,QE01,"Stress, not elsewhere classified",0.23214371112540022
1576,WAC1.8,Ūṉ Curam,ஊன் சுரம்,Siddha,XN7W2,Alkhurma hemorrhagic fever virus,0.23023114641308834
1577,WAC1.9,Koẕuppu Curam,கொழுப்பு சுரம்,Siddha,MG43.7,Anorexia,0.2823478957347305
1577,WAC1.9,Koẕuppu Curam,கொழுப்பு சுரம்,Siddha,6B80.Z,"Anorexia Nervosa, unspecified",0.2823478957347305
1577,WAC1.9,Koẕuppu Curam,கொழுப்பு சுரம்,Siddha,6B80,Anorexia Nervosa,0.2823478957347305
1578,WAC1.10,Eṉpu Curam,என்பு சுரம்,Siddha,1A07,Typhoid fever,0.3378408153552125
1578,WAC1.10,Eṉpu Curam,என்பு சுரம்,Siddha,1C1J.0,Tick-borne relapsing fever,0.3378408153552125
1578,WAC1.10,Eṉpu Curam,என்பு சுரம்,Siddha,1B50,Scarlet fever,0.3378408153552125
1579,WAC1.11,Mūḷai Curam,மூளை சுரம்,Siddha,4A41.2Z,"Inclusion body myopathy, unspecified",0.3160809260344072
1579,WAC1.11,Mūḷai Curam,மூளை சுரம்,Siddha,9A93,Adhesions or disruptions of iris or ciliary body,0.3160809260344072
1579,WAC1.11,Mūḷai Curam,மூளை சுரம்,Siddha,XA03X9,Ciliary body,0.3160809260344072
1580,WAC1.12,Mālai Curam,மாலை சுரம்,Siddha,XE30P,Temperature compensator component of medical device,0.3521719100848535
1580,WAC1.12,Mālai Curam,மாலை சுரம்,Siddha,XE3W9,Temperature sensor component of medical device,0.3521719100848535
1580,WAC1.12,Mālai Curam,மாலை சுரம்,Siddha,NA09.Z,"Traumatic amputation of part of head, unspecified",0.2257092317687555
1581,WAC1.13,Irāc Curam,இராச் சுரம்,Siddha,3A21.0,Paroxysmal nocturnal haemoglobinuria,0.28572948651938596
1581,WAC1.13,Irāc Curam,இராச் சுரம்,Siddha,6C00.0,Nocturnal enuresis,0.28572948651938596
1581,WAC1.13,Irāc Curam,இராச் சுரம்,Siddha,6C00.2,Nocturnal and diurnal enuresis,0.28572948651938596
1582,WAC1.14,Irumal Curam,இருமல் சுரம்,Siddha,XM4587,"Codeine, codeine derivatives and other opioids used in cough suppression",0.2489864612366243
1582,WAC1.14,Irumal Curam,இருமல் சுரம்,Siddha,XM1MJ1,Cough mixture expectorants,0.2489864612366243
1582,WAC1.14,Irumal Curam,இருமல் சுரம்,Siddha,MD12,Cough,0.2489864612366243
1583,WAC1.15,Paẕañ Curam,பழஞ் சுரம்,Siddha,BA50,Old myocardial infarction,0.3618034391580859
1583,WAC1.15,Paẕañ Curam,பழஞ் சுரம்,Siddha,XN8TR,Old World screwworm,0.3618034391580859
1583,WAC1.15,Paẕañ Curam,பழஞ் சுரம்,Siddha,XN7AS,Rift Valley fever phlebovirus,0.29034734023534103
1584,WAC1.16,Kaṭṭi Curam,கட்டி சுரம்,Siddha,1D03.4,Intraspinal epidural abscess,0.2953507717575959
1584,WAC1.16,Kaṭṭi Curam,கட்டி சுரம்,Siddha,1D03.31,Abscess of the corpus callosum,0.2953507717575959
1584,WAC1.16,Kaṭṭi Curam,கட்டி சுரம்,Siddha,1D03.32,Pituitary abscess,0.2953507717575959
1585,WAC1.17,Cīẕ Curam,சீழ் சுரம்,Siddha,MC41,Tinnitus,0.2987456060065842
1585,WAC1.17,Cīẕ Curam,சீழ் சுரம்,Siddha,SK86,Tinnitus disorder (TM2),0.24245880474809614
1585,WAC1.17,Cīẕ Curam,சீழ் சுரம்,Siddha,SC75,Tinnitus disorder (TM1),0.24245880474809614
1586,WAC1.18,Pal Koppuḷac Curam,பல் கொப்புளச் சுரம்,Siddha,3A61,Acquired pure red cell aplasia,0.38267631835430704
1586,WAC1.18,Pal Koppuḷac Curam,பல் கொப்புளச் சுரம்,Siddha,XM03B3,Red mulberry,0.38267631835430704
1586,WAC1.18,Pal Koppuḷac Curam,பல் கொப்புளச் சுரம்,Siddha,3A61.Z,"Acquired pure red cell aplasia, unspecified",0.38267631835430704
1587,WAC1.19,Vīkka Curam,வீக்க சுரம்,Siddha,SB06,Edema disorders (TM1),0.23998456578343155
1587,WAC1.19,Vīkka Curam,வீக்க சுரம்,Siddha,SB06.Z,"Edema disorders (TM1), unspecified",0.23998456578343155
1587,WAC1.19,Vīkka Curam,வீக்க சுரம்,Siddha,SB06.1,Wind edema disorder (TM1),0.22669155420685486
1588,WAC1.20,Kaẕiccaṟ Curam,கழிச்சற் சுரம்,Siddha,XA2KN0,Other and unspecified parts of mouth,0.3240127530475194
1588,WAC1.20,Kaẕiccaṟ Curam,கழிச்சற் சுரம்,Siddha,VW21,Caring for body parts,0.30048042900767485
1588,WAC1.20,Kaẕiccaṟ Curam,கழிச்சற் சுரம்,Siddha,2B66.0,Squamous cell carcinoma of other or unspecified parts of mouth,0.2462804234551188
1589,WB,Piravazhi Suram,பிறவழி சுரம்,Siddha,XK2H,External,0.3946880371339642
1589,WB,Piravazhi Suram,பிறவழி சுரம்,Siddha,QB31,"Fitting, adjustment or management of external devices",0.3946880371339642
1589,WB,Piravazhi Suram,பிறவழி சுரம்,Siddha,XE3PX,external spa,0.3946880371339642
1590,WBC,Aiyam,ஐயம்,Siddha,XA99S7,External jugular vein,0.5093992771058538
1590,WBC,Aiyam,ஐயம்,Siddha,XM5PK1,Demulcent (external),0.5093992771058538
1590,WBC,Aiyam,ஐயம்,Siddha,QB31.0,Fitting or adjustment of external prosthetic device,0.5093992771058538
1591,WBC1.1,Mōtu Curam,மோது சுரம்,Siddha,XE75K,"Type of sport or exercise activity, endurance riding",0.2883832230883596
1591,WBC1.1,Mōtu Curam,மோது சுரம்,Siddha,XE7HV,"Type of sport or exercise activity, riding an all-terrain vehicle (ATV)",0.2883832230883596
1591,WBC1.1,Mōtu Curam,மோது சுரம்,Siddha,XE72X,"Type of sport or exercise activity, spinning or stationary bike riding",0.2883832230883596
1592,WBC1.2,Nāvēṟu Curam,நாவேறு சுரம்,Siddha,XE0TZ,Crowd of people,0.41957201578398456
1592,WBC1.2,Nāvēṟu Curam,நாவேறு சுரம்,Siddha,QE50.2,Problem associated with relationships with people at work,0.2211950470612591
1592,WBC1.2,Nāvēṟu Curam,நாவேறு சுரம்,Siddha,XE81T,Person-powered means of transport,0.17533558649740572
1593,WBC1.3,Naccu Curam,நச்சு சுரம்,Siddha,XE7DF,Body or facial cream or lotion,0.243864982063213
1593,WBC1.3,Naccu Curam,நச்சு சுரம்,Siddha,XE1US,Therapy delivered to incorrect body area,0.22976628095993734
1593,WBC1.3,Naccu Curam,நச்சு சுரம்,Siddha,XA3FL3,Facial artery,0.22140683376797404
1594,WBC1.4,Paya Curam,பய சுரம்,Siddha,NB91.50,Contusion of stomach,0.3783811066404834
1594,WBC1.4,Paya Curam,பய சுரம்,Siddha,XA7MC7,Stomach,0.3783811066404834
1594,WBC1.4,Paya Curam,பய சுரம்,Siddha,NB91.51,Laceration of stomach without perforation,0.3783811066404834
1595,WBC1.5,Vintu Curam,விந்து சுரம்,Siddha,XA87P9,Interphalangeal joint of great toe,0.5231629682088674
1595,WBC1.5,Vintu Curam,விந்து சுரம்,Siddha,ND14.11,Dislocation of interphalangeal joint of great toe,0.4777179139325788
1595,WBC1.5,Vintu Curam,விந்து சுரம்,Siddha,ND14.10,Dislocation of metatarsophalangeal joint of great toe,0.4777179139325788
1596,WBD,Mukkuṟṟam,முக்குற்றம்,Siddha,XA5WL5,Intercostals external tendon,0.49007993563141367
1596,WBD,Mukkuṟṟam,முக்குற்றம்,Siddha,QB31.0,Fitting or adjustment of external prosthetic device,0.49007993563141367
1596,WBD,Mukkuṟṟam,முக்குற்றம்,Siddha,XM1KT1,Detergent external medication,0.49007993563141367
1597,WBD1.1,Tuṉpa Curam,துன்ப சுரம்,Siddha,MA80.Z,"Speech or language disturbances, unspecified",0.3041763095497373
1597,WBD1.1,Tuṉpa Curam,துன்ப சுரம்,Siddha,MA80,Speech or language disturbances,0.3041763095497373
1597,WBD1.1,Tuṉpa Curam,துன்ப சுரம்,Siddha,GA34.4Z,"Premenstrual disturbances, unspecified",0.24504582036157102
1598,WBD1.2,Viṭavikkal Curam,விடவிக்கல் சுரம்,Siddha,8A06.21,Chronic hiccups,0.3933225332277151
1598,WBD1.2,Viṭavikkal Curam,விடவிக்கல் சுரம்,Siddha,8D88.3,Autonomic disorder due to toxins,0.3932135591879811
1598,WBD1.2,Viṭavikkal Curam,விடவிக்கல் சுரம்,Siddha,XM2P96,Marine and freshwater animal toxins,0.30461221422251555
1599,WBD1.3,Pūta Curam,பூத சுரம்,Siddha,XN39J,SARS-CoV-2 Mu,0.2630012601787292
1599,WBD1.3,Pūta Curam,பூத சுரம்,Siddha,XH2JK2,Mu heavy chain disease,0.1892800966800232
1599,WBD1.3,Pūta Curam,பூத சுரம்,Siddha,2A84.2,Mu heavy chain disease,0.1892800966800232
1600,X,Ciṟunīraka Nōykaḷ,சிறுநீரகநோய்கள்,Siddha,1A95.1,Genital warts,0.4397648483516262
1600,X,Ciṟunīraka Nōykaḷ,சிறுநீரகநோய்கள்,Siddha,XH5AF2,Genital rhabdomyoma,0.4397648483516262
1600,X,Ciṟunīraka Nōykaḷ,சிறுநீரகநோய்கள்,Siddha,XA5FG3,Genital region,0.35245800684891526
1601,XA,Kallaṭaippu,கல்லடைப்பு,Siddha,GB7Z,"Urolithiasis, unspecified",0.6849587008113032
1602,XAA,Vaḷi,வளி,Siddha,GB7Z,"Urolithiasis, unspecified",0.7914019776493569
1602,XAA,Vaḷi,வளி,Siddha,XE2VX,"Environmental pollution, not elsewhere classified",0.3681486805874576
1602,XAA,Vaḷi,வளி,Siddha,DB99.6,"Intrahepatic cholestasis, not elsewhere classified",0.3681486805874576
1603,XAA1.1,Vaḷi Kallaṭaippu,வளி கல்லடைப்பு,Siddha,MF50.5,Extravasation of urine,0.3105139014185762
1603,XAA1.1,Vaḷi Kallaṭaippu,வளி கல்லடைப்பு,Siddha,XE43Q,Mouse urine proteins,0.3105139014185762
1603,XAA1.1,Vaḷi Kallaṭaippu,வளி கல்லடைப்பு,Siddha,XA4797,Tendons of the abdomen,0.2782288315803615
1604,XAB,Aẕal,அழல்,Siddha,GB7Z,"Urolithiasis, unspecified",0.7870035616737028
1604,XAB,Aẕal,அழல்,Siddha,XM8VR0,"Shampoo, not elsewhere classified",0.36610260149763596
1604,XAB,Aẕal,அழல்,Siddha,ME10.01,"Splenomegaly, not elsewhere classified",0.36610260149763596
1605,XAB1.1,Aẕal Kallaṭaippu,அழல் கல்லடைப்பு,Siddha,XA4NU9,External urethral meatus,0.3173375939984056
1605,XAB1.1,Aẕal Kallaṭaippu,அழல் கல்லடைப்பு,Siddha,XA3Q76,Penile urethral meatus,0.3023491611378499
1605,XAB1.1,Aẕal Kallaṭaippu,அழல் கல்லடைப்பு,Siddha,VE20,Sensation of pain [BMDS],0.2701111068235277
1606,XAC,Aiyam,ஐயம்,Siddha,GB7Z,"Urolithiasis, unspecified",0.7086988102438876
1606,XAC,Aiyam,ஐயம்,Siddha,SS59,Aiyam body constitution pattern (TM2),0.43752566304620855
1606,XAC,Aiyam,ஐயம்,Siddha,SS5B,Vaḷi-predominant Aiyam body constitution pattern (TM2),0.43752566304620855
1607,XAC1.1,Aiya Kallaṭaippu,ஐய கல்லடைப்பு,Siddha,GB06.0Z,"Balanitis or balanoposthitis, unspecified",0.26861385633433715
1607,XAC1.1,Aiya Kallaṭaippu,ஐய கல்லடைப்பு,Siddha,GB06.0,Balanitis or balanoposthitis,0.26861385633433715
1607,XAC1.1,Aiya Kallaṭaippu,ஐய கல்லடைப்பு,Siddha,XA0VZ0,Umbilical artery,0.24367262940937248
1608,XAD,Mukkuṟṟam,முக்குற்றம்,Siddha,GB7Z,"Urolithiasis, unspecified",0.6727655955144691
1608,XAD,Mukkuṟṟam,முக்குற்றம்,Siddha,XE2VX,"Environmental pollution, not elsewhere classified",0.31296076245468335
1608,XAD,Mukkuṟṟam,முக்குற்றம்,Siddha,DB99.6,"Intrahepatic cholestasis, not elsewhere classified",0.31296076245468335
1609,XAD1.1,Mukkuṟṟa Kallaṭaippu,முக்குற்ற கல்லடைப்பு,Siddha,XA3WA5,Posterior superior alveolar artery,0.22861312305715012
1609,XAD1.1,Mukkuṟṟa Kallaṭaippu,முக்குற்ற கல்லடைப்பு,Siddha,9B65,Posterior uveitis,0.22861312305715012
1609,XAD1.1,Mukkuṟṟa Kallaṭaippu,முக்குற்ற கல்லடைப்பு,Siddha,XE447,Free or unrestricted flow,0.22861312305715012
1610,XB,Nīraṭaippu,நீரடைப்பு,Siddha,XE93N,Optical obstruction,0.5357668243306116
1610,XB,Nīraṭaippu,நீரடைப்பு,Siddha,BD73.21,Obstruction of visceral vein,0.5357668243306116
1610,XB,Nīraṭaippu,நீரடைப்பு,Siddha,BD73.2Z,"Systemic vein obstruction, unspecified",0.5357668243306116
1611,XBA,Vaḷi,வளி,Siddha,DA20.0,Oesophageal obstruction,0.6367661525437716
1611,XBA,Vaḷi,வளி,Siddha,XE93N,Optical obstruction,0.6367661525437716
1611,XBA,Vaḷi,வளி,Siddha,BD73.21,Obstruction of visceral vein,0.6367661525437716
1612,XBA1.1,Nīraṭaippu,நீரடைப்பு,Siddha,DC10.01,Obstruction of gall bladder,0.4068740886091035
1612,XBA1.1,Nīraṭaippu,நீரடைப்பு,Siddha,GB56.3,Hydronephrosis due to bladder obstruction,0.4068740886091035
1612,XBA1.1,Nīraṭaippu,நீரடைப்பு,Siddha,GC01.0,Bladder neck obstruction,0.35907257707838125
1613,XC,Nīrkkaṭṭu,நீர்க்கட்டு,Siddha,NF0A.5,"Traumatic anuria, not elsewhere classified",0.594241858487725
1613,XC,Nīrkkaṭṭu,நீர்க்கட்டு,Siddha,MF51,Anuria or oliguria,0.46482890431946167
1614,XCA,Vaḷi,வளி,Siddha,NF0A.5,"Traumatic anuria, not elsewhere classified",0.8699722742849763
1614,XCA,Vaḷi,வளி,Siddha,MF51,Anuria or oliguria,0.5560905704226581
1614,XCA,Vaḷi,வளி,Siddha,XE2VX,"Environmental pollution, not elsewhere classified",0.37199235610235243
1615,XCA1.1,Nīrkkaṭṭu,நீர்க்கட்டு,Siddha,NF0A.5,"Traumatic anuria, not elsewhere classified",0.44573340941164813
1615,XCA1.1,Nīrkkaṭṭu,நீர்க்கட்டு,Siddha,MF51,Anuria or oliguria,0.3486623659307134
1615,XCA1.1,Nīrkkaṭṭu,நீர்க்கட்டு,Siddha,QE60,Absence of family member,0.2939497502868339
1616,XD,Nīrccurukku,நீர்ச்சுருக்கு,Siddha,KA65.2,Neonatal urinary tract infection,0.8056469337096871
1616,XD,Nīrccurukku,நீர்ச்சுருக்கு,Siddha,XA4V93,"Urinary tract, not elsewhere classified",0.6593874418794705
1616,XD,Nīrccurukku,நீர்ச்சுருக்கு,Siddha,NB92.7,Injury of urinary tract,0.6377300119620946
1617,XDA,Vaḷi,வளி,Siddha,KA65.2,Neonatal urinary tract infection,0.8821236924874076
1617,XDA,Vaḷi,வளி,Siddha,XA4V93,"Urinary tract, not elsewhere classified",0.8200990530338542
1617,XDA,Vaḷi,வளி,Siddha,NB92.7,Injury of urinary tract,0.6982671061276049
1618,XDA1.1,Vaḷi Nīrccurukku,வளி நீர்ச்சுருக்கு,Siddha,KA65.2,Neonatal urinary tract infection,0.4159775613327955
1618,XDA1.1,Vaḷi Nīrccurukku,வளி நீர்ச்சுருக்கு,Siddha,GB71.Z,"Calculus of lower urinary tract, unspecified",0.4071018043042489
1618,XDA1.1,Vaḷi Nīrccurukku,வளி நீர்ச்சுருக்கு,Siddha,GB71,Calculus of lower urinary tract,0.4071018043042489
1619,XDB,Aẕal,அழல்,Siddha,KA65.2,Neonatal urinary tract infection,0.879203096884082
1619,XDB,Aẕal,அழல்,Siddha,XA4V93,"Urinary tract, not elsewhere classified",0.8173838128595106
1619,XDB,Aẕal,அழல்,Siddha,NB92.7,Injury of urinary tract,0.6959552355164068
1620,XDB1.1,Aẕal Nīrccurukku,அழல் நீர்ச்சுருக்கு,Siddha,KA65.2,Neonatal urinary tract infection,0.4212183413502798
1620,XDB1.1,Aẕal Nīrccurukku,அழல் நீர்ச்சுருக்கு,Siddha,GB71.Z,"Calculus of lower urinary tract, unspecified",0.4122307612466466
1620,XDB1.1,Aẕal Nīrccurukku,அழல் நீர்ச்சுருக்கு,Siddha,XA34X0,Lower urinary tract,0.4122307612466466
1621,XDC,Aiyam,ஐயம்,Siddha,KA65.2,Neonatal urinary tract infection,0.7205104102278923
1621,XDC,Aiyam,ஐயம்,Siddha,XA4V93,"Urinary tract, not elsewhere classified",0.6698492628202062
1621,XDC,Aiyam,ஐயம்,Siddha,NB92.7,Injury of urinary tract,0.5703380641165872
1622,XDC1.1,Aiya Nīrccurukku,ஐயம் நீர்ச்சுருக்கு,Siddha,MF97,Pyuria,0.4631179648826147
1622,XDC1.1,Aiya Nīrccurukku,ஐயம் நீர்ச்சுருக்கு,Siddha,KA65.2,Neonatal urinary tract infection,0.2971255444144497
1622,XDC1.1,Aiya Nīrccurukku,ஐயம் நீர்ச்சுருக்கு,Siddha,GB71,Calculus of lower urinary tract,0.29078574538599333
1623,XDD,Mukkuṟṟam,முக்குற்றம்,Siddha,KA65.2,Neonatal urinary tract infection,0.796079609851348
1623,XDD,Mukkuṟṟam,முக்குற்றம்,Siddha,XA4V93,"Urinary tract, not elsewhere classified",0.7401049759106999
1623,XDD,Mukkuṟṟam,முக்குற்றம்,Siddha,NB92.7,Injury of urinary tract,0.6301567570990375
1624,XDD1.1,Mukkuṟṟa Nīrccurukku,முக்குற்ற நீர்ச்சுருக்கு,Siddha,KA65.2,Neonatal urinary tract infection,0.3386137991720736
1624,XDD1.1,Mukkuṟṟa Nīrccurukku,முக்குற்ற நீர்ச்சுருக்கு,Siddha,XH1D04,"B lymphoblastic leukemia/lymphoma, BCR-ABL1-like",0.28891401329420136
1624,XDD1.1,Mukkuṟṟa Nīrccurukku,முக்குற்ற நீர்ச்சுருக்கு,Siddha,2B00,Subcutaneous panniculitis-like T-cell lymphoma,0.28891401329420136
